日付,code,name,market,33業種コード,sector,17業種コード,17業種区分,規模コード,規模区分,ticker
20260831,8131,ミツウロコグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8131.T
20260831,8132,シナネンホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8132.T
20260831,8133,伊藤忠エネクス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1,8133.T
20260831,8135,ゼット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8135.T
20260831,8136,サンリオ,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400,8136.T
20260831,8137,サンワテクノス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8137.T
20260831,8138,三京化成,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8138.T
20260831,8139,ナガホリ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8139.T
20260831,8141,新光商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8141.T
20260831,8142,トーホー,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8142.T
20260831,8143,ラピーヌ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-,8143.T
20260831,8144,デンキョーグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8144.T
20260831,8147,トミタ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8147.T
20260831,8150,三信電気,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8150.T
20260831,8151,東陽テクニカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8151.T
20260831,8152,ソマール,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8152.T
20260831,8153,モスフードサービス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1,8153.T
20260831,8154,加賀電子,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1,8154.T
20260831,8157,都築電気,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2,8157.T
20260831,8158,ソーダニッカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8158.T
20260831,8159,立花エレテック,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8159.T
20260831,8160,木曽路,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8160.T
20260831,8163,ＳＲＳホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8163.T
20260831,8165,千趣会,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8165.T
20260831,8166,タカキュー,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8166.T
20260831,8167,リテールパートナーズ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8167.T
20260831,8173,Ｊｏｓｈｉｎ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8173.T
20260831,8174,日本瓦斯,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8174.T
20260831,8179,ロイヤルホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8179.T
20260831,8181,東天紅,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8181.T
20260831,8185,チヨダ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8185.T
20260831,8194,ライフコーポレーション,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8194.T
20260831,8198,マックスバリュ東海,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8198.T
20260831,8200,リンガーハット,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8200.T
20260831,8202,ラオックスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8202.T
20260831,8203,ＭｒＭａｘＨＤ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8203.T
20260831,8207,テンアライド,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8207.T
20260831,8214,ＡＯＫＩホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8214.T
20260831,8217,オークワ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8217.T
20260831,8218,コメリ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8218.T
20260831,8219,青山商事,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8219.T
20260831,8225,タカチホ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8225.T
20260831,8226,理経,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8226.T
20260831,8227,しまむら,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8227.T
20260831,8230,はせがわ,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8230.T
20260831,8233,高島屋,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8233.T
20260831,8237,松屋,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8237.T
20260831,8242,エイチ・ツー・オー　リテイリング,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8242.T
20260831,8244,近鉄百貨店,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8244.T
20260831,8247,大和,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8247.T
20260831,8252,丸井グループ,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8252.T
20260831,8253,クレディセゾン,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8253.T
20260831,8254,さいか屋,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8254.T
20260831,8255,アクシアル　リテイリング,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2,8255.T
20260831,8260,井筒屋,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8260.T
20260831,8267,イオン,プライム（内国株式）,6100,小売業,14,小売,2,TOPIX Large70,8267.T
20260831,8273,イズミ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8273.T
20260831,8275,フォーバル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8275.T
20260831,8276,平和堂,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8276.T
20260831,8278,フジ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8278.T
20260831,8281,ゼビオホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1,8281.T
20260831,8282,ケーズホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400,8282.T
20260831,8285,三谷産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2,8285.T
20260831,8291,日産東京販売ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-,8291.T
20260831,8303,ＳＢＩ新生銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8303.T
20260831,8304,あおぞら銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8304.T
20260831,8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,7050,銀行業,15,銀行,1,TOPIX Core30,8306.T
20260831,8308,りそなホールディングス,プライム（内国株式）,7050,銀行業,15,銀行,2,TOPIX Large70,8308.T
20260831,8309,三井住友トラストグループ,プライム（内国株式）,7050,銀行業,15,銀行,2,TOPIX Large70,8309.T
20260831,8316,三井住友フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,1,TOPIX Core30,8316.T
20260831,8331,千葉銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8331.T
20260831,8334,群馬銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8334.T
20260831,8336,武蔵野銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8336.T
20260831,8337,千葉興業銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8337.T
20260831,8338,筑波銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8338.T
20260831,8341,七十七銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8341.T
20260831,8343,秋田銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8343.T
20260831,8344,山形銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8344.T
20260831,8345,岩手銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8345.T
20260831,8346,東邦銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8346.T
20260831,8349,東北銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8349.T
20260831,8354,ふくおかフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8354.T
20260831,8358,スルガ銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8358.T
20260831,8359,八十二長野銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8359.T
20260831,8360,山梨中央銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8360.T
20260831,8361,大垣共立銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8361.T
20260831,8362,福井銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8362.T
20260831,8364,清水銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8364.T
20260831,8365,富山銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8365.T
20260831,8366,滋賀銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8366.T
20260831,8367,南都銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8367.T
20260831,8368,百五銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8368.T
20260831,8370,紀陽銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8370.T
20260831,8377,ほくほくフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8377.T
20260831,8381,山陰合同銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8381.T
20260831,8383,鳥取銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8383.T
20260831,8386,百十四銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8386.T
20260831,8387,四国銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8387.T
20260831,8388,阿波銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8388.T
20260831,8392,大分銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8392.T
20260831,8393,宮崎銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8393.T
20260831,8395,佐賀銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8395.T
20260831,8399,琉球銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8399.T
20260831,8410,セブン銀行,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8410.T
20260831,8411,みずほフィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,1,TOPIX Core30,8411.T
20260831,8416,高知銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8416.T
20260831,8418,山口フィナンシャルグループ,プライム（内国株式）,7050,銀行業,15,銀行,4,TOPIX Mid400,8418.T
20260831,8424,芙蓉総合リース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8424.T
20260831,8425,みずほリース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8425.T
20260831,8439,東京センチュリー,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8439.T
20260831,8473,ＳＢＩホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,4,TOPIX Mid400,8473.T
20260831,8508,Ｊトラスト,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,8508.T
20260831,8511,日本証券金融,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8511.T
20260831,8518,日本アジア投資,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8518.T
20260831,8522,名古屋銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8522.T
20260831,8524,北洋銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8524.T
20260831,8537,大光銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8537.T
20260831,8541,愛媛銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8541.T
20260831,8542,トマト銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8542.T
20260831,8544,京葉銀行,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8544.T
20260831,8550,栃木銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8550.T
20260831,8551,北日本銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8551.T
20260831,8558,東和銀行,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8558.T
20260831,8562,福島銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8562.T
20260831,8563,大東銀行,スタンダード（内国株式）,7050,銀行業,15,銀行,-,-,8563.T
20260831,8566,リコーリース,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8566.T
20260831,8570,イオンフィナンシャルサービス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8570.T
20260831,8572,アコム,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8572.T
20260831,8584,ジャックス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8584.T
20260831,8585,オリエントコーポレーション,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8585.T
20260831,8591,オリックス,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,2,TOPIX Large70,8591.T
20260831,8593,三菱ＨＣキャピタル,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,4,TOPIX Mid400,8593.T
20260831,8595,ジャフコ　グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,4,TOPIX Mid400,8595.T
20260831,8596,九州リースサービス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,8596.T
20260831,8600,トモニホールディングス,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8600.T
20260831,8601,大和証券グループ本社,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,4,TOPIX Mid400,8601.T
20260831,8604,野村ホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,2,TOPIX Large70,8604.T
20260831,8609,岡三証券グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8609.T
20260831,8613,丸三証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8613.T
20260831,8614,東洋証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,7,TOPIX Small 2,8614.T
20260831,8616,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8616.T
20260831,8617,光世証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8617.T
20260831,8622,水戸証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,7,TOPIX Small 2,8622.T
20260831,8624,いちよし証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,7,TOPIX Small 2,8624.T
20260831,8628,松井証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8628.T
20260831,8630,ＳＯＭＰＯホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,2,TOPIX Large70,8630.T
20260831,8697,日本取引所グループ,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,2,TOPIX Large70,8697.T
20260831,8698,マネックスグループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8698.T
20260831,8699,ＨＳホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8699.T
20260831,8700,丸八証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8700.T
20260831,8704,トレイダーズホールディングス,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8704.T
20260831,8705,日産証券グループ,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8705.T
20260831,8706,極東証券,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8706.T
20260831,8707,岩井コスモホールディングス,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,6,TOPIX Small 1,8707.T
20260831,8708,アイザワ証券グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,7,TOPIX Small 2,8708.T
20260831,8713,フィデアホールディングス,プライム（内国株式）,7050,銀行業,15,銀行,7,TOPIX Small 2,8713.T
20260831,8714,池田泉州ホールディングス,プライム（内国株式）,7050,銀行業,15,銀行,6,TOPIX Small 1,8714.T
20260831,8715,アニコム　ホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,6,TOPIX Small 1,8715.T
20260831,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,2,TOPIX Large70,8725.T
20260831,8729,ソニーフィナンシャルグループ,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,1,TOPIX Core30,8729.T
20260831,8737,あかつき本社,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8737.T
20260831,8739,スパークス・グループ,プライム（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,7,TOPIX Small 2,8739.T
20260831,8742,小林洋行,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8742.T
20260831,8746,ｕｎｂａｎｋｅｄ,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8746.T
20260831,8747,豊トラスティ証券,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行）,-,-,8747.T
20260831,8750,第一ライフグループ,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,2,TOPIX Large70,8750.T
20260831,8766,東京海上ホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,1,TOPIX Core30,8766.T
20260831,8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-,8769.T
20260831,8771,イー・ギャランティ,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,6,TOPIX Small 1,8771.T
20260831,8772,アサックス,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,8772.T
20260831,8783,ａｂｃ,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,8783.T
20260831,8789,フィンテック　グローバル,スタンダード（内国株式）,7200,その他金融業,16,金融（除く銀行）,-,-,8789.T
20260831,8793,ＮＥＣキャピタルソリューション,プライム（内国株式）,7200,その他金融業,16,金融（除く銀行）,7,TOPIX Small 2,8793.T
20260831,8795,Ｔ＆Ｄホールディングス,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,4,TOPIX Mid400,8795.T
20260831,8798,アドバンスクリエイト,プライム（内国株式）,7150,保険業,16,金融（除く銀行）,7,TOPIX Small 2,8798.T
20260831,8801,三井不動産,プライム（内国株式）,8050,不動産業,17,不動産,2,TOPIX Large70,8801.T
20260831,8802,三菱地所,プライム（内国株式）,8050,不動産業,17,不動産,2,TOPIX Large70,8802.T
20260831,8803,平和不動産,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8803.T
20260831,8804,東京建物,プライム（内国株式）,8050,不動産業,17,不動産,4,TOPIX Mid400,8804.T
20260831,8818,京阪神ビルディング,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8818.T
20260831,8830,住友不動産,プライム（内国株式）,8050,不動産業,17,不動産,2,TOPIX Large70,8830.T
20260831,8835,太平洋興発,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-,8835.T
20260831,8836,ＲＩＳＥ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8836.T
20260831,8841,テーオーシー,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8841.T
20260831,8844,コスモスイニシア,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8844.T
20260831,8848,レオパレス２１,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8848.T
20260831,8850,スターツコーポレーション,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8850.T
20260831,8860,フジ住宅,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8860.T
20260831,8864,空港施設,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8864.T
20260831,8869,明和地所,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8869.T
20260831,8871,ゴールドクレスト,スタンダード（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8871.T
20260831,8876,リログループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400,8876.T
20260831,8877,エスリード,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8877.T
20260831,8881,日神グループホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8881.T
20260831,8887,シーラホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8887.T
20260831,8891,ＡＭＧホールディングス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8891.T
20260831,8892,エスコン,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8892.T
20260831,8894,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8894.T
20260831,8897,ＭＩＲＡＲＴＨホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8897.T
20260831,8898,センチュリー２１・ジャパン,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8898.T
20260831,8904,ＡＶＡＮＴＩＡ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8904.T
20260831,8908,毎日コムネット,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8908.T
20260831,8912,エリアクエスト,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8912.T
20260831,8914,エリアリンク,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8914.T
20260831,8917,ファースト住建,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8917.T
20260831,8918,ランド,スタンダード（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8918.T
20260831,8919,カチタス,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8919.T
20260831,8920,東祥,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2,8920.T
20260831,8921,シーズクリエイト,PRO Market,8050,不動産業,17,不動産,-,-,8921.T
20260831,8923,トーセイ,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8923.T
20260831,8927,明豊エンタープライズ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8927.T
20260831,8928,穴吹興産,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8928.T
20260831,8929,青山財産ネットワークス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8929.T
20260831,8931,和田興産,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8931.T
20260831,8934,サンフロンティア不動産,プライム（内国株式）,8050,不動産業,17,不動産,6,TOPIX Small 1,8934.T
20260831,8935,ＦＪネクストホールディングス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8935.T
20260831,8938,グローム・ホールディングス,グロース（内国株式）,8050,不動産業,17,不動産,-,-,8938.T
20260831,8944,ランドビジネス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8944.T
20260831,8945,サンネクスタグループ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8945.T
20260831,8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8946.T
20260831,8995,誠建設工業,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8995.T
20260831,8996,ハウスフリーダム,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-,8996.T
20260831,8999,グランディハウス,プライム（内国株式）,8050,不動産業,17,不動産,7,TOPIX Small 2,8999.T
20260831,9001,東武鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9001.T
20260831,9003,相鉄ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9003.T
20260831,9005,東急,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9005.T
20260831,9006,京浜急行電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9006.T
20260831,9007,小田急電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9007.T
20260831,9008,京王電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9008.T
20260831,9009,京成電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9009.T
20260831,9010,富士急行,プライム（内国株式）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1,9010.T
20260831,9012,秩父鉄道,スタンダード（内国株式）,5050,陸運業,12,運輸・物流,-,-,9012.T
20260831,9017,新潟交通,スタンダード（内国株式）,5050,陸運業,12,運輸・物流,-,-,9017.T
20260831,9020,東日本旅客鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流,2,TOPIX Large70,9020.T
20260831,9021,西日本旅客鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流,2,TOPIX Large70,9021.T
20260831,9022,東海旅客鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流,2,TOPIX Large70,9022.T
20260831,9023,東京地下鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9023.T
20260831,9024,西武ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9024.T
20260831,9025,鴻池運輸,プライム（内国株式）,5050,陸運業,12,運輸・物流,6,TOPIX Small 1,9025.T
20260831,9028,ゼロ,スタンダード（内国株式）,5050,陸運業,12,運輸・物流,-,-,9028.T
20260831,9029,ヒガシホールディングス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流,-,-,9029.T
20260831,9031,西日本鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流,4,TOPIX Mid400,9031.T
20260831,9033,広島電鉄,スタンダード（内国株式）,5050,陸運業,12,運輸・物流,-,-,9033.T
